# rank, score, width, depth, height, tx, ty, tz, R(3x3 row-major)
19, 0.1512, 0.0489, 0.0300, 0.0200, 0.0017, -0.1186, 0.3906, -0.5161,-0.1928,0.8345,0.7818,0.2921,0.5509,-0.3500,0.9367,-0.0000
20, 0.1464, 0.0625, 0.0100, 0.0200, 0.0046, 0.0607, 0.3626, 0.2340,0.2600,-0.9368,-0.6267,-0.6964,-0.3498,-0.7433,0.6689,-0.0000
21, 0.1461, 0.0561, 0.0100, 0.0200, 0.0233, -0.0661, 0.2842, 0.0756,-0.9971,0.0101,0.2812,0.0116,-0.9596,0.9567,0.0754,0.2813
22, 0.1417, 0.0488, 0.0100, 0.0200, -0.1817, -0.0800, 0.3592, 0.7003,-0.4612,-0.5449,-0.4551,0.2997,-0.8385,0.5500,0.8352,-0.0000
23, 0.1374, 0.0747, 0.0100, 0.0200, 0.1485, 0.0456, 0.3195, -0.1463,0.9782,-0.1475,-0.6888,-0.2077,-0.6945,-0.7100,0.0000,0.7042
24, 0.1303, 0.0720, 0.0200, 0.0200, 0.1502, 0.0281, 0.3314, 0.1059,-0.9325,-0.3453,-0.7467,-0.3039,0.5916,-0.6567,0.1952,-0.7285
25, 0.1064, 0.0752, 0.0100, 0.0200, 0.1467, 0.0002, 0.3259, 0.2839,0.9159,-0.2838,-0.2813,-0.2034,-0.9378,-0.9167,0.3461,0.1998
26, 0.1043, 0.0850, 0.0100, 0.0200, -0.1750, -0.0296, 0.3676, 0.8294,-0.4336,-0.3522,-0.3121,0.1632,-0.9359,0.4633,0.8862,-0.0000
27, 0.1040, 0.0538, 0.0100, 0.0200, -0.0074, 0.0681, 0.3636, 0.2340,0.6936,-0.6813,-0.6267,-0.4282,-0.6511,-0.7433,0.5793,0.3345
28, 0.0968, 0.0850, 0.0300, 0.0200, -0.0489, 0.0966, 0.3354, 0.0526,0.0250,-0.9983,-0.9013,-0.4293,-0.0582,-0.4300,0.9028,-0.0000
29, 0.0897, 0.0833, 0.0200, 0.0200, -0.1220, 0.0279, 0.3989, -0.0239,-0.9669,-0.2540,-0.9788,-0.0291,0.2027,-0.2033,0.2534,-0.9457
30, 0.0885, 0.0827, 0.0100, 0.0200, -0.0176, -0.0017, 0.3890, 0.0249,-0.9994,0.0233,0.7297,0.0341,0.6829,-0.6833,0.0000,0.7301
31, 0.0874, 0.0537, 0.0100, 0.0200, -0.0911, 0.0598, 0.2089, 0.4324,-0.6977,0.5711,0.3009,-0.4855,-0.8209,0.8500,0.5268,-0.0000
32, 0.0812, 0.0823, 0.0100, 0.0200, 0.1676, -0.0209, 0.3177, -0.7691,-0.0553,-0.6368,-0.6229,0.2883,0.7273,0.1433,0.9560,-0.2561
33, 0.0784, 0.0627, 0.0100, 0.0200, 0.0607, 0.0683, 0.3353, -0.3229,-0.6783,-0.6601,-0.7122,-0.2852,0.6414,-0.6233,0.6772,-0.3910
34, 0.0783, 0.0850, 0.0100, 0.0200, 0.0808, -0.0339, 0.2541, -0.1478,-0.9887,-0.0265,0.9731,-0.1501,0.1747,-0.1767,0.0000,0.9843
35, 0.0751, 0.0850, 0.0100, 0.0200, -0.0250, 0.0956, 0.3340, 0.0263,-0.0044,-0.9996,-0.9862,0.1633,-0.0267,0.1633,0.9866,-0.0000
36, 0.0695, 0.0538, 0.0100, 0.0200, -0.1540, 0.0743, 0.3138, 0.4435,0.4520,-0.7740,-0.8962,0.2140,-0.3886,-0.0100,0.8660,0.5000
37, 0.0682, 0.0850, 0.0200, 0.0200, -0.0545, 0.0301, 0.2419, 0.2467,-0.8590,0.4487,0.3509,-0.3524,-0.8676,0.9033,0.3715,0.2145
38, 0.0664, 0.0793, 0.0100, 0.0200, -0.1676, 0.0532, 0.3241, 0.9385,0.1231,-0.3225,-0.3197,-0.0419,-0.9466,-0.1300,0.9915,-0.0000
39, 0.0658, 0.0738, 0.0100, 0.0200, -0.1097, 0.0535, 0.3624, -0.1479,0.9875,-0.0541,-0.9275,-0.1575,-0.3390,-0.3433,0.0000,0.9392
40, 0.0653, 0.0685, 0.0400, 0.0200, -0.1875, -0.1095, 0.3625, 0.7772,-0.5880,-0.2242,-0.1788,0.1353,-0.9745,0.6033,0.7975,-0.0000
41, 0.0624, 0.0710, 0.0100, 0.0200, -0.1513, 0.0723, 0.3258, 0.5013,0.8590,-0.1037,-0.8323,0.4459,-0.3294,-0.2367,0.2515,0.9385
42, 0.0563, 0.0768, 0.0100, 0.0200, -0.1740, 0.0594, 0.3353, 0.9701,0.1117,0.2153,-0.1090,0.9937,-0.0242,-0.2167,0.0000,0.9762
43, 0.0558, 0.0465, 0.0100, 0.0200, -0.0794, 0.0570, 0.2309, -0.2723,-0.0736,0.9594,0.4752,-0.8773,0.0676,0.8367,0.4743,0.2739
44, 0.0504, 0.0188, 0.0100, 0.0200, -0.1248, -0.0064, 0.2451, -0.3486,0.9116,0.2178,0.2938,-0.1144,0.9490,0.8900,0.3949,-0.2280
45, 0.0497, 0.0850, 0.0100, 0.0200, 0.1422, 0.0256, 0.3208, 0.3027,0.8399,0.4505,-0.4685,0.5428,-0.6971,-0.8300,0.0000,0.5578
46, 0.0497, 0.0850, 0.0100, 0.0200, 0.0352, -0.0921, 0.3017, 0.0756,-0.9657,-0.2484,0.2812,0.2596,-0.9239,0.9567,0.0000,0.2912
47, 0.0493, 0.0596, 0.0200, 0.0200, 0.1741, 0.0110, 0.3279, -0.8194,-0.4318,-0.3769,-0.4434,0.0606,0.8943,-0.3633,0.8999,-0.2411
48, 0.0450, 0.0590, 0.0100, 0.0200, 0.1463, 0.0016, 0.2988, 0.0839,-0.5400,0.8375,0.8600,-0.3853,-0.3346,0.5033,0.7483,0.4320
49, 0.0441, 0.0678, 0.0100, 0.0200, 0.1663, -0.0280, 0.3552, -0.3229,0.9108,-0.2574,-0.7122,-0.4129,-0.5677,-0.6233,0.0000,0.7820
