# rank, score, width, depth, height, tx, ty, tz, R(3x3 row-major)
0, 0.4469, 0.0850, 0.0300, 0.0200, 0.1013, 0.0565, 0.2260, -0.6977,0.2946,0.6530,-0.2151,-0.9556,0.2013,0.6833,0.0000,0.7301
1, 0.4106, 0.0681, 0.0300, 0.0200, -0.1022, 0.0685, 0.2378, 0.0569,-0.1152,-0.9917,-0.4390,0.8892,-0.1285,0.8967,0.4427,-0.0000
2, 0.2765, 0.0645, 0.0200, 0.0200, 0.1760, 0.0290, 0.3357, -0.3486,-0.6444,0.6805,0.2938,-0.7646,-0.5736,0.8900,0.0000,0.4560
3, 0.2535, 0.0713, 0.0100, 0.0200, 0.1858, 0.0242, 0.3554, -0.9597,-0.1020,0.2620,0.0984,-0.9948,-0.0269,0.2633,0.0000,0.9647
4, 0.2532, 0.0521, 0.0200, 0.0200, 0.1890, 0.0397, 0.3570, -0.5387,-0.2302,-0.8105,-0.4088,0.9125,0.0126,0.7367,0.3381,-0.5857
5, 0.2524, 0.0664, 0.0100, 0.0200, 0.1939, 0.0213, 0.3652, -0.5113,-0.1333,0.8490,0.0688,-0.9911,-0.1142,0.8567,0.0000,0.5159
6, 0.2355, 0.0850, 0.0300, 0.0200, -0.0356, 0.0591, 0.2413, -0.5113,-0.1333,0.8490,0.0688,-0.9911,-0.1142,0.8567,0.0000,0.5159
7, 0.2236, 0.0696, 0.0200, 0.0200, 0.1958, 0.0170, 0.3771, -0.9649,0.2568,-0.0553,0.2320,0.9317,0.2795,0.1233,0.2568,-0.9586
8, 0.1999, 0.0850, 0.0100, 0.0200, -0.0010, 0.0373, 0.2530, 0.0228,-0.0402,0.9989,0.4925,-0.8691,-0.0462,0.8700,0.4931,-0.0000
9, 0.1973, 0.0630, 0.0300, 0.0200, -0.2157, -0.0874, 0.4143, 0.8294,-0.4336,-0.3522,-0.3121,0.1632,-0.9359,0.4633,0.8862,-0.0000
10, 0.1833, 0.0850, 0.0200, 0.0200, 0.0749, 0.0636, 0.2207, -0.5387,-0.2302,-0.8105,-0.4088,0.9125,0.0126,0.7367,0.3381,-0.5857
11, 0.1797, 0.0840, 0.0200, 0.0200, -0.1692, 0.0939, 0.3281, 0.7958,-0.5826,-0.1650,-0.5771,-0.6473,-0.4980,0.1833,0.4915,-0.8513
