# rank, score, width, depth, height, tx, ty, tz, R(3x3 row-major)
34, 0.0235, 0.0440, 0.0100, 0.0200, -0.1987, -0.0377, 0.4021, 0.7772,-0.5880,-0.2242,-0.1788,0.1353,-0.9745,0.6033,0.7975,-0.0000
35, 0.0226, 0.0662, 0.0200, 0.0200, 0.0556, 0.1023, 0.3937, -0.1463,-0.1475,-0.9782,-0.6888,-0.6945,0.2077,-0.7100,0.7042,-0.0000
36, 0.0204, 0.0682, 0.0100, 0.0200, -0.0443, 0.1027, 0.3927, -0.1479,-0.0541,-0.9875,-0.9275,-0.3390,0.1575,-0.3433,0.9392,-0.0000
37, 0.0201, 0.0690, 0.0100, 0.0200, -0.1198, 0.0374, 0.2534, 0.1040,-0.6755,-0.7300,0.0953,0.7374,-0.6687,0.9900,0.0000,0.1411
38, 0.0201, 0.0660, 0.0100, 0.0200, -0.1809, -0.1072, 0.3868, 0.2394,-0.8775,-0.4155,-0.0423,0.4181,-0.9074,0.9700,0.2348,0.0629
39, 0.0198, 0.0352, 0.0100, 0.0200, 0.0195, 0.0989, 0.3983, 0.6917,-0.3109,-0.6519,-0.5946,0.2673,-0.7583,0.4100,0.9121,-0.0000
40, 0.0194, 0.0501, 0.0100, 0.0200, -0.2064, 0.0100, 0.3977, 0.6917,-0.3109,-0.6519,-0.5946,0.2673,-0.7583,0.4100,0.9121,-0.0000
41, 0.0187, 0.0554, 0.0100, 0.0200, -0.2192, 0.0450, 0.4237, 0.3039,-0.1277,0.9441,0.8779,0.4224,-0.2254,-0.3700,0.8974,0.2405
42, 0.0183, 0.0676, 0.0100, 0.0200, 0.1303, 0.0708, 0.2502, -0.5387,0.5868,-0.6046,-0.4088,0.4454,0.7966,0.7367,0.6763,-0.0000
43, 0.0152, 0.0474, 0.0100, 0.0200, -0.1687, 0.0334, 0.3725, 0.6917,-0.3109,-0.6519,-0.5946,0.2673,-0.7583,0.4100,0.9121,-0.0000
44, 0.0151, 0.0532, 0.0100, 0.0200, -0.2066, 0.0022, 0.4071, 0.5199,-0.5233,0.6752,0.6646,-0.2488,-0.7046,0.5367,0.8150,0.2184
45, 0.0150, 0.0850, 0.0300, 0.0200, -0.1560, 0.0608, 0.3084, 0.9168,0.1430,-0.3728,-0.1325,0.9897,0.0539,0.3767,0.0000,0.9263
46, 0.0141, 0.0731, 0.0100, 0.0200, -0.1766, -0.0907, 0.3957, -0.0816,0.0000,0.9967,0.0000,-1.0000,0.0000,0.9967,0.0000,0.0816
47, 0.0138, 0.0850, 0.0100, 0.0200, 0.1590, 0.0457, 0.3360, -0.9597,0.2620,0.1020,0.0984,-0.0269,0.9948,0.2633,0.9647,-0.0000
48, 0.0136, 0.0695, 0.0100, 0.0200, -0.1003, 0.0997, 0.3812, 0.9811,0.1934,-0.0098,-0.1934,0.9811,0.0019,0.0100,0.0000,0.9999
49, 0.0131, 0.0312, 0.0100, 0.0200, -0.1906, 0.0522, 0.3660, 0.9968,0.0388,0.0696,0.0218,0.7081,-0.7058,-0.0767,0.7050,0.7050
