# rank, score, width, depth, height, tx, ty, tz, R(3x3 row-major)
0, 0.7468, 0.0850, 0.0300, 0.0200, 0.0687, -0.0170, 0.2115, 0.0228,-0.9989,-0.0402,0.4925,0.0462,-0.8691,0.8700,0.0000,0.4931
1, 0.7398, 0.0846, 0.0300, 0.0200, 0.0745, 0.0477, 0.2184, -0.0032,1.0000,0.0037,-0.6538,-0.0049,0.7567,0.7567,0.0000,0.6538
2, 0.5502, 0.0850, 0.0300, 0.0200, 0.0670, -0.0375, 0.2420, 0.1464,-0.9890,-0.0202,0.9797,0.1478,-0.1352,0.1367,0.0000,0.9906
3, 0.5419, 0.0803, 0.0400, 0.0200, -0.0366, 0.0566, 0.2277, -0.0032,1.0000,0.0037,-0.6538,-0.0049,0.7567,0.7567,0.0000,0.6538
4, 0.5301, 0.0850, 0.0300, 0.0200, 0.0776, -0.0052, 0.2121, -0.0159,0.9962,0.0860,-0.1811,-0.0874,0.9796,0.9833,0.0000,0.1818
5, 0.5233, 0.0850, 0.0300, 0.0200, 0.0718, 0.0304, 0.2180, 0.0756,-0.9657,-0.2484,0.2812,0.2596,-0.9239,0.9567,0.0000,0.2912
6, 0.3875, 0.0850, 0.0300, 0.0200, -0.0351, -0.0278, 0.2381, 0.1223,-0.9839,-0.1307,0.6724,0.1790,-0.7182,0.7300,0.0000,0.6834
7, 0.3832, 0.0850, 0.0200, 0.0200, -0.1207, -0.0108, 0.3901, 0.3761,0.8818,0.2845,-0.7032,0.4716,-0.5320,-0.6033,0.0000,0.7975
8, 0.3136, 0.0850, 0.0300, 0.0200, -0.0444, 0.0095, 0.2372, 0.2228,-0.9726,-0.0658,0.5324,0.1779,-0.8276,0.8167,0.1494,0.5574
9, 0.2066, 0.0850, 0.0200, 0.0200, -0.1148, -0.0250, 0.4012, -0.0442,-0.9182,-0.3936,-0.3474,-0.3553,0.8678,-0.9367,0.1751,-0.3033
10, 0.1795, 0.0850, 0.0100, 0.0200, 0.0029, 0.0231, 0.3745, 0.1035,0.9048,0.4132,-0.2200,0.4259,-0.8776,-0.9700,0.0000,0.2431
11, 0.1224, 0.0662, 0.0100, 0.0200, 0.0014, -0.0970, 0.3178, 0.2784,0.0009,0.9605,0.9605,0.0032,-0.2784,-0.0033,1.0000,-0.0000
12, 0.1219, 0.0850, 0.0200, 0.0200, 0.0504, 0.0390, 0.2219, 0.4387,-0.5184,0.7341,0.4742,-0.5603,-0.6791,0.7633,0.6460,-0.0000
